blk_read_time,blk_write_time,calls,local_blks_dirtied,local_blks_hit,local_blks_read,local_blks_written,max_time,mean_time,min_time,query,queryid,rows,shared_blks_dirtied,shared_blks_hit,shared_blks_read,shared_blks_written,stddev_time,temp_blks_read,temp_blks_written,total_time
0.0,0.0,91,0,0,0,0,0.256,0.174769230769231,0.122,<insufficient privilege>,,91,49,1042,0,0,0.0282325807126093,0,0,15.904
0.0,0.0,57,0,0,0,0,0.118,0.0221578947368421,0.016,<insufficient privilege>,,0,0,114,0,0,0.0133873329415222,0,0,1.263
0.0,0.0,328982,0,0,0,0,6.642,0.00450140433215193,0.002,<insufficient privilege>,,328982,0,0,0,0,0.0267751404003472,0,0,1480.88099999839
0.0,0.0,8607,0,0,0,0,34.003,0.215461833391426,0.004,<insufficient privilege>,,3752216,10,35335,13,0,0.552962389841385,0,0,1854.48000000001
0.0,0.0,6192,0,0,0,0,9.527,0.0263480297157624,0.013,<insufficient privilege>,,6192,1,23728,12,0,0.15504802904493,0,0,163.146999999998
0.0,0.0,67,0,0,0,0,0.293,0.15234328358209,0.039,<insufficient privilege>,,965,0,621,0,0,0.0496674169414517,0,0,10.207
0.0,0.0,98,0,0,0,0,0.021,0.00910204081632653,0.005,'SET application_name TO ''ElephantSQL Console'';SET statement_timeout = 20000',1069244093,0,0,0,0,0,0.00286245861183293,0,0,0.892000000000001
0.0,0.0,11468,0,0,0,0,84.504,0.0764563132193931,0.01,<insufficient privilege>,,33464,0,267166,76,0,0.86194809081437,0,0,876.800999999971
0.0,0.0,401,0,0,0,0,0.41,0.0144438902743142,0.008,<insufficient privilege>,,401,0,2406,0,0,0.0209938233126965,0,0,5.79199999999999
0.0,0.0,19318,0,0,0,0,1.61,0.0103749352935087,0.005,<insufficient privilege>,,19318,0,0,0,0,0.0169256385730389,0,0,200.422999999993
0.0,0.0,8607,0,0,0,0,32.884,0.0152959219240154,0.002,<insufficient privilege>,,34424,0,8603,3,0,0.358119218758961,0,0,131.652000000002
0.0,0.0,36,0,0,0,0,0.127,0.0324166666666667,0.026,<insufficient privilege>,,36,3,117,2,0,0.0165166162125028,0,0,1.167
0.0,0.0,615,0,0,0,0,0.188,0.0387008130081301,0.006,<insufficient privilege>,,885,0,6600,0,0,0.0154125357907652,0,0,23.8010000000001
0.0,0.0,80,0,0,0,0,0.185,0.0297875,0.021,<insufficient privilege>,,80,0,160,0,0,0.0186632618732632,0,0,2.383
0.0,0.0,96,0,0,0,0,0.04,0.02015625,0.012,<insufficient privilege>,,0,0,0,0,0,0.00640203113114632,0,0,1.935
0.0,0.0,189,0,0,0,0,0.255,0.0774232804232804,0.023,<insufficient privilege>,,93,5,2212,0,0,0.0519303633014932,0,0,14.633
0.0,0.0,11468,0,0,0,0,34.926,0.057553801883502,0.01,<insufficient privilege>,,34780,0,152018,74,0,0.579432171543806,0,0,660.026999999962
0.0,0.0,1567,0,0,0,0,0.172,0.0344396936821954,0.017,<insufficient privilege>,,1567,0,4905,0,0,0.0136125634342007,0,0,53.9670000000002
0.0,0.0,1456,0,0,0,0,0.151,0.0262980769230769,0.009,<insufficient privilege>,,1456,0,4332,2,0,0.0102716748388022,0,0,38.29
0.0,0.0,54,162,1881,162,0,88.152,75.8603703703704,66.603,'COPY titanic_temp ("age", "alone", "class", "deck", "embark_town", "fare", "n_siblings_spouses", "parch", "sex", "survived") FROM STDIN WITH (FORMAT CSV, ESCAPE ''\'')',225178916,1881,0,702,0,0,4.99196053409248,0,0,4096.46
0.0,0.0,527,0,0,0,0,0.333,0.00467552182163188,0.001,<insufficient privilege>,,0,0,975,0,0,0.0147279899933369,0,0,2.46399999999999
0.0,0.0,204,0,0,0,0,0.241,0.0235245098039216,0.005,<insufficient privilege>,,1201,0,402,0,0,0.0172309681101965,0,0,4.79899999999999
0.0,0.0,56,0,0,0,0,2.428,0.0721607142857143,0.023,<insufficient privilege>,,0,0,224,0,0,0.31769171808901,0,0,4.041
0.0,0.0,85239,0,0,0,0,7.944,0.0112697122209318,0.005,<insufficient privilege>,,85239,2856,271442,2856,0,0.0563402311947306,0,0,960.61899999927
0.0,0.0,57,0,0,0,0,159.796,61.2327894736842,50.968,<insufficient privilege>,,79800,0,0,0,0,18.9921514368776,0,0,3490.269
0.0,0.0,2910,0,0,0,0,3.082,0.0110652920962199,0.005,<insufficient privilege>,,0,0,0,0,0,0.065318620602576,0,0,32.2000000000001
0.0,0.0,192,0,0,0,0,9.829,0.709390625,0.197,<insufficient privilege>,,2496,0,113982,0,0,0.667282828681943,0,0,136.203
0.0,0.0,282,0,0,0,0,0.04,0.00933333333333334,0.005,<insufficient privilege>,,0,0,0,0,0,0.00399497320074922,0,0,2.63199999999999
0.0,0.0,1183,0,0,0,0,0.186,0.0115688926458157,0.005,<insufficient privilege>,,1183,13,1209,13,0,0.0132891039347712,0,0,13.6859999999999
0.0,0.0,6356,0,0,0,0,0.511,0.0396754247954687,0.019,<insufficient privilege>,,6356,0,26397,0,0,0.0198228363191192,0,0,252.177
0.0,0.0,840,0,0,0,0,1.259,0.163008333333333,0.034,<insufficient privilege>,,7125,0,17280,0,0,0.151260603491626,0,0,136.927
0.0,0.0,2675,0,0,0,0,13.918,4.35435065420562,0.303,<insufficient privilege>,,2675,0,8025,0,0,4.99185580103733,0,0,11647.888
0.0,0.0,44837,0,0,0,0,53.55,0.628593906818035,0.466,<insufficient privilege>,,448370,22,1892766,33,0,0.386632118867413,0,0,28184.2649999998
0.0,0.0,9,0,0,0,0,0.176,0.141333333333333,0.121,<insufficient privilege>,,9,0,81,0,0,0.0150996688705415,0,0,1.272
0.0,0.0,5164044,0,0,0,0,9.363,0.00924605832173298,0.005,<insufficient privilege>,,0,0,5164042,2,0,0.0243372094300917,0,0,47747.0520002324
0.0,0.0,101,0,0,0,0,0.034,0.0196633663366337,0.016,<insufficient privilege>,,0,0,303,0,0,0.00343331732813884,0,0,1.986
0.0,0.0,67112,0,0,0,0,10.078,0.0352626951960898,0.02,<insufficient privilege>,,67112,1,468101,5,0,0.105626424020509,0,0,2366.54999999979
0.0,0.0,252,0,0,0,0,0.579,0.0301785714285715,0.0,<insufficient privilege>,,0,0,0,0,0,0.110196847034622,0,0,7.60500000000001
0.0,0.0,307,0,0,0,0,1.318,0.170312703583062,0.012,<insufficient privilege>,,752,0,14411,2,0,0.17648544966329,0,0,52.286
0.0,0.0,216,0,0,0,0,0.033,0.00835648148148148,0.005,<insufficient privilege>,,0,0,0,0,0,0.00339085843900343,0,0,1.805
0.0,0.0,6,0,0,0,0,0.014,0.0106666666666667,0.008,<insufficient privilege>,,6,0,0,0,0,0.00242670329642684,0,0,0.064
0.0,0.0,39918,0,0,0,0,44.193,11.2814767272909,0.598,<insufficient privilege>,,199590,0,3959497,0,0,1.02503553332476,0,0,450333.987999995
0.0,0.0,27,0,0,0,0,0.104,0.0355925925925926,0.011,<insufficient privilege>,,15,3,75,0,0,0.0248122718431667,0,0,0.961
0.0,0.0,100,0,0,0,0,0.244,0.03126,0.019,<insufficient privilege>,,100,5,200,5,0,0.0246895200439377,0,0,3.126
0.0,0.0,124,0,0,0,0,0.066,0.00743548387096774,0.004,<insufficient privilege>,,124,0,0,0,0,0.00596392641757559,0,0,0.922000000000001
0.0,0.0,56,0,0,0,0,0.25,0.12625,0.085,<insufficient privilege>,,56,92,809,0,0,0.0278960122598195,0,0,7.07
0.0,0.0,60,0,0,0,0,14.689,0.47345,0.116,<insufficient privilege>,,100,0,4774,1,0,1.85602992455222,0,0,28.407
0.0,0.0,40852,0,0,0,0,27.991,11.3491031038874,0.64,<insufficient privilege>,,204260,0,3913783,0,0,1.26735183734325,0,0,463633.559999999
0.0,0.0,1827,0,0,0,0,34.684,1.74074329501916,0.397,<insufficient privilege>,,0,0,112603,0,0,3.44118388862606,0,0,3180.338
0.0,0.0,8,0,0,0,0,0.308,0.25775,0.229,<insufficient privilege>,,0,0,336,0,0,0.0252871014550897,0,0,2.062
0.0,0.0,13536,0,0,0,0,8.164,0.0252985372340426,0.012,<insufficient privilege>,,13536,1,51888,4,0,0.110701059757484,0,0,342.440999999987
0.0,0.0,2744,0,0,0,0,17.73,0.0343618804664724,0.008,<insufficient privilege>,,45523,2,2745,2,0,0.373613779768892,0,0,94.2890000000012
0.0,0.0,9270,0,0,0,0,32.65,0.0782825242718447,0.046,<insufficient privilege>,,9270,0,186214,10,0,0.379840809082911,0,0,725.678999999999
0.0,0.0,7986,0,0,0,0,1.823,0.029224768344603,0.009,<insufficient privilege>,,7986,16,18196,0,0,0.0315181913548139,0,0,233.388999999997
0.0,0.0,19,0,0,0,0,0.251,0.196789473684211,0.155,<insufficient privilege>,,0,0,437,0,0,0.0270176919567597,0,0,3.739
0.0,0.0,2,0,0,0,0,0.003,0.003,0.003,<insufficient privilege>,,0,0,0,0,0,0.0,0,0,0.006
0.0,0.0,3704,0,0,0,0,1.363,0.0319727321814254,0.014,<insufficient privilege>,,3704,87,22528,78,0,0.03164558153961,0,0,118.427000000002
0.0,0.0,552,0,0,0,0,82.634,0.307880434782608,0.012,<insufficient privilege>,,36,0,1604,7,0,3.86045342058621,0,0,169.950000000001
0.0,0.0,12566,0,0,0,0,2.656,0.0245163934426229,0.02,<insufficient privilege>,,12566,0,50264,0,0,0.0381561708354958,0,0,308.07299999997
0.0,0.0,42,0,0,0,0,46.192,1.14457142857143,0.029,<insufficient privilege>,,0,16,903,17,0,7.03523564482607,0,0,48.072
0.0,0.0,161,0,0,0,0,0.057,0.0167142857142857,0.01,<insufficient privilege>,,161,0,0,0,0,0.00738172039015075,0,0,2.691
0.0,0.0,624,0,0,0,0,5.324,0.139298076923077,0.065,<insufficient privilege>,,1248,1666,10207,40,0,0.265105223901551,0,0,86.9219999999999
0.0,0.0,43,0,0,0,0,0.063,0.0241395348837209,0.018,<insufficient privilege>,,42,0,43,0,0,0.00767836403163275,0,0,1.038
0.0,0.0,4392,0,0,0,0,79.058,0.430922358834245,0.003,<insufficient privilege>,,43892,526,786788,7,0,1.39168945029977,0,0,1892.611
0.0,0.0,250,0,0,0,0,0.023,0.007304,0.004,<insufficient privilege>,,250,0,0,0,0,0.00333400419915752,0,0,1.82599999999999
0.0,0.0,2,0,0,0,0,0.006,0.005,0.004,<insufficient privilege>,,0,0,0,0,0,0.001,0,0,0.01
0.0,0.0,2,0,0,0,0,0.007,0.005,0.003,<insufficient privilege>,,0,0,0,0,0,0.002,0,0,0.01
0.0,0.0,105,0,0,0,0,2.275,0.4978,0.033,<insufficient privilege>,,104,0,6150,0,0,0.215791186544947,0,0,52.269
0.0,0.0,2,0,0,0,0,0.004,0.004,0.004,<insufficient privilege>,,0,0,0,0,0,0.0,0,0,0.008
0.0,0.0,320,0,0,0,0,5.082,1.06528125,0.805,<insufficient privilege>,,896,4,20970,0,0,0.312806972665952,0,0,340.89
0.0,0.0,54,0,0,0,0,0.125,0.023462962962963,0.016,<insufficient privilege>,,54,0,108,0,0,0.0148257945423995,0,0,1.267
0.0,0.0,6616,0,0,0,0,3.437,0.325842351874244,0.225,<insufficient privilege>,,6617,0,59553,0,0,0.088866910473226,0,0,2155.773
0.0,0.0,7,0,0,0,0,0.036,0.0211428571428571,0.014,<insufficient privilege>,,8,0,7,0,0,0.00685416602051152,0,0,0.148
0.0,0.0,33,0,0,0,0,0.208,0.0936666666666667,0.008,<insufficient privilege>,,0,0,870,0,0,0.0645204532601011,0,0,3.091
0.0,0.0,24,0,0,0,0,0.073,0.0201666666666667,0.01,<insufficient privilege>,,24,0,24,0,0,0.0129378857967169,0,0,0.484
0.0,0.0,6597071,0,0,0,0,2168.556,0.0131457518040966,0.006,<insufficient privilege>,,6597071,249840,35838338,42,0,1.16310489802851,0,0,86723.4580003066
0.0,0.0,179,0,0,0,0,0.184,0.047268156424581,0.034,<insufficient privilege>,,179,0,716,0,0,0.0172178172773659,0,0,8.461
0.0,0.0,35,0,0,0,0,194.926,116.033028571429,95.425,<insufficient privilege>,,1645,0,6979,0,0,37.8308337399049,0,0,4061.156
0.0,0.0,135,0,0,0,0,0.024,0.0109851851851852,0.007,<insufficient privilege>,,0,0,0,0,0,0.00323404387424185,0,0,1.483
0.0,0.0,2,0,0,0,0,0.003,0.003,0.003,<insufficient privilege>,,0,0,0,0,0,0.0,0,0,0.006
0.0,0.0,229,0,0,0,0,0.034,0.012943231441048,0.007,<insufficient privilege>,,0,0,0,0,0,0.00440437555796566,0,0,2.964
0.0,0.0,21,0,0,0,0,0.131,0.0745238095238095,0.054,<insufficient privilege>,,168,0,84,0,0,0.0169132775332311,0,0,1.565
0.0,0.0,23,0,0,0,0,0.218,0.119391304347826,0.043,<insufficient privilege>,,23,11,261,0,0,0.0354409970544244,0,0,2.746
0.0,0.0,10300,0,0,0,0,10.639,0.023353009708738,0.005,<insufficient privilege>,,14832,0,55826,0,0,0.120987114958938,0,0,240.535999999994
0.0,0.0,2846,0,0,0,0,67.392,0.181453267744202,0.093,<insufficient privilege>,,2846,2997,106803,12,0,1.26302837350214,0,0,516.416000000001
0.0,0.0,13712,0,0,0,0,198376.285,2548.63127187866,1837.02,<insufficient privilege>,,48239482,0,292262254,8,0,4963.5682314575,0,0,34946832.0
0.0,0.0,132,0,0,0,0,0.057,0.0293106060606061,0.014,SELECT typarray FROM pg_type where typname = ?,1572716944,132,0,396,0,0,0.00915450921822847,0,0,3.869
0.0,0.0,2,0,0,0,0,0.005,0.0045,0.004,<insufficient privilege>,,0,0,0,0,0,0.0005,0,0,0.009
0.0,0.0,100,0,0,0,0,0.156,0.02779,0.019,<insufficient privilege>,,100,5,200,5,0,0.0155211436434304,0,0,2.779
0.0,0.0,1300,0,0,0,0,38.305,0.07091,0.007,<insufficient privilege>,,2,0,1298,4,0,1.44990487551903,0,0,92.1830000000003
0.0,0.0,32426,0,0,0,0,75.084,0.0208915684944182,0.008,<insufficient privilege>,,32426,0,97271,7,0,0.581600635140532,0,0,677.429999999901
0.0,0.0,2,0,0,0,0,0.005,0.005,0.005,<insufficient privilege>,,0,0,0,0,0,0.0,0,0,0.01
0.0,0.0,1140560,0,0,0,0,21.878,0.0830697657291122,0.039,<insufficient privilege>,,2281114,115688,4562234,6,0,0.0685655009983868,0,0,94746.0520000641
0.0,0.0,567,0,0,0,0,0.378,0.0821640211640211,0.059,<insufficient privilege>,,567,8,3573,9,0,0.0256935455366312,0,0,46.5870000000001
0.0,0.0,2,0,0,0,0,0.004,0.0035,0.003,<insufficient privilege>,,0,0,0,0,0,0.0005,0,0,0.007
0.0,0.0,41952,0,0,0,0,3.44,0.0863467772692606,0.016,<insufficient privilege>,,127659,0,386088,0,0,0.0443165628114739,0,0,3622.42000000001
0.0,0.0,52,0,0,0,0,20.014,0.729346153846154,0.02,<insufficient privilege>,,314,8,3145,6,0,2.70296573503863,0,0,37.926
0.0,0.0,429,0,0,0,0,10.321,3.93710023310023,3.193,<insufficient privilege>,,82368,25,102128,0,0,0.880506413793721,0,0,1689.016
0.0,0.0,252,0,0,0,0,0.708,0.117480158730159,0.084,<insufficient privilege>,,0,0,3341,0,0,0.0471593423891595,0,0,29.605
0.0,0.0,14,0,0,0,0,0.019,0.00714285714285714,0.004,<insufficient privilege>,,0,0,0,0,0,0.00377694401897208,0,0,0.1
0.0,0.0,2,0,0,0,0,0.006,0.0045,0.003,<insufficient privilege>,,0,0,0,0,0,0.0015,0,0,0.009
0.0,0.0,447108,0,0,0,0,40.35,0.0206606278572514,0.005,<insufficient privilege>,,446778,2,982070,5,0,0.0730749751999638,0,0,9237.53200000273
0.0,0.0,7,0,0,0,0,0.312,0.184,0.127,<insufficient privilege>,,31,0,274,0,0,0.057472975015592,0,0,1.288
0.0,0.0,92,0,0,0,0,37.081,0.856532608695652,0.021,<insufficient privilege>,,92,93,921,5,0,5.07115944732968,0,0,78.801
0.0,0.0,28,0,0,0,0,0.395,0.275857142857143,0.157,<insufficient privilege>,,355,0,7829,0,0,0.0525185098565355,0,0,7.724
0.0,0.0,58,0,0,0,0,2.286,0.0523448275862069,0.01,<insufficient privilege>,,58,0,174,0,0,0.295859330025101,0,0,3.036
0.0,0.0,70,0,0,0,0,0.084,0.0260285714285714,0.011,<insufficient privilege>,,68,0,293,0,0,0.0101037071394208,0,0,1.822
0.0,0.0,11124,0,0,0,0,6.021,0.124144102840705,0.034,<insufficient privilege>,,73336,0,202704,0,0,0.156992882617842,0,0,1380.979
0.0,0.0,6,0,0,0,0,0.019,0.0161666666666667,0.011,<insufficient privilege>,,6,0,12,0,0,0.0026718699236469,0,0,0.097
0.0,0.0,4798,0,0,0,0,92.956,0.0762005002084204,0.011,<insufficient privilege>,,22410,804,44714,10,0,1.66746853341991,0,0,365.609999999996
0.0,0.0,17,0,0,0,0,0.276,0.0430588235294118,0.02,<insufficient privilege>,,17,0,34,0,0,0.058540554659077,0,0,0.732
0.0,0.0,478,0,0,0,0,1.015,0.0113326359832636,0.005,<insufficient privilege>,,0,0,0,0,0,0.046112970948577,0,0,5.41699999999999
0.0,0.0,2,0,0,0,0,0.009,0.006,0.003,<insufficient privilege>,,0,0,0,0,0,0.003,0,0,0.012
0.0,0.0,2,0,0,0,0,0.006,0.005,0.004,<insufficient privilege>,,0,0,0,0,0,0.001,0,0,0.01
0.0,0.0,15,0,0,0,0,0.031,0.0177333333333333,0.011,<insufficient privilege>,,0,0,15,0,0,0.00587045332340035,0,0,0.266
0.0,0.0,33,0,0,0,0,1.878,0.201969696969697,0.01,<insufficient privilege>,,0,6,1204,0,0,0.319286276489381,0,0,6.665
0.0,0.0,310,0,0,0,0,0.017,0.00528709677419355,0.003,<insufficient privilege>,,0,0,0,0,0,0.00169005476824481,0,0,1.63899999999999
0.0,0.0,28,0,0,0,0,16.543,2.35417857142857,0.04,<insufficient privilege>,,12,10,7898,0,0,2.77647055055735,0,0,65.917
0.0,0.0,44,0,0,0,0,0.356,0.0336136363636364,0.008,<insufficient privilege>,,44,0,80,0,0,0.0502784139065532,0,0,1.479
0.0,0.0,5,0,0,0,0,0.184,0.1464,0.127,<insufficient privilege>,,5,0,85,0,0,0.0206939604715965,0,0,0.732
0.0,0.0,40,0,0,0,0,0.03,0.01185,0.006,<insufficient privilege>,,0,0,80,0,0,0.00684671454056615,0,0,0.474
0.0,0.0,201,0,0,0,0,0.014,0.0015273631840796,0.0,<insufficient privilege>,,0,0,0,0,0,0.00143880046516016,0,0,0.307
0.0,0.0,2,0,0,0,0,0.005,0.0045,0.004,<insufficient privilege>,,0,0,0,0,0,0.0005,0,0,0.009
0.0,0.0,40,0,0,0,0,2.514,0.7796,0.164,<insufficient privilege>,,40,77,4438,0,0,0.412184533916546,0,0,31.184
0.0,0.0,11232,0,0,0,0,4.691,0.0251457443019943,0.012,<insufficient privilege>,,11232,1,43049,11,0,0.0888728566687997,0,0,282.436999999985
0.0,0.0,107,0,0,0,0,0.111,0.0163084112149533,0.01,<insufficient privilege>,,107,4,107,0,0,0.0109522423044075,0,0,1.745
0.0,0.0,16,0,0,0,0,0.054,0.0295,0.022,<insufficient privilege>,,0,0,80,0,0,0.00799218368157289,0,0,0.472
0.0,0.0,51168,0,0,0,0,7.231,0.0343885436210134,0.023,<insufficient privilege>,,51168,0,365420,10,0,0.0797225604656967,0,0,1759.59299999987
0.0,0.0,88,0,0,0,0,0.027,0.0121136363636364,0.008,<insufficient privilege>,,0,0,0,0,0,0.00392669135006531,0,0,1.066
0.0,0.0,114,0,0,0,0,0.028,0.0158859649122807,0.013,<insufficient privilege>,,114,0,228,0,0,0.00289209076296457,0,0,1.811
0.0,0.0,192,0,0,0,0,0.1,0.0352552083333333,0.029,<insufficient privilege>,,192,0,1903,5,0,0.00679632820278204,0,0,6.769
0.0,0.0,345,0,0,0,0,0.049,0.0119159420289855,0.007,<insufficient privilege>,,0,0,0,0,0,0.00406774599083015,0,0,4.11099999999999
0.0,0.0,32,0,0,0,0,6.527,2.4846875,2.08,<insufficient privilege>,,5795,2,4594,0,0,0.744968725748773,0,0,79.51
0.0,0.0,1,0,0,0,0,1.519,1.519,1.519,DROP TABLE "tap_csv"."titanic",3000477940,0,8,427,0,0,0.0,0,0,1.519
0.0,0.0,154,0,0,0,0,175.142,1.49577272727273,0.283,<insufficient privilege>,,0,18,18006,48,0,14.0387308462347,0,0,230.349
0.0,0.0,8,0,0,0,0,1.685,0.67175,0.384,<insufficient privilege>,,8,2,265,0,0,0.39998617163597,0,0,5.374
0.0,0.0,57,0,0,0,0,0.025,0.0112631578947368,0.008,<insufficient privilege>,,0,0,57,0,0,0.00304657596580491,0,0,0.642
0.0,0.0,85555,0,0,0,0,22.133,10.8225290281105,0.572,<insufficient privilege>,,427775,0,8277465,0,0,2.64870931183548,0,0,925921.470999994
0.0,0.0,771,0,0,0,0,0.074,0.016549935149157,0.009,<insufficient privilege>,,771,0,771,0,0,0.00595691703538683,0,0,12.76
0.0,0.0,23,0,0,0,0,0.002,0.00108695652173913,0.0,<insufficient privilege>,,0,0,0,0,0,0.000653621581668387,0,0,0.025
0.0,0.0,21,0,0,0,0,0.048,0.0308095238095238,0.024,<insufficient privilege>,,21,0,115,0,0,0.00585230152218561,0,0,0.647
0.0,0.0,2,0,0,0,0,0.004,0.003,0.002,<insufficient privilege>,,0,0,0,0,0,0.001,0,0,0.006
0.0,0.0,381842,0,0,0,0,10.622,0.0942266749074219,0.004,<insufficient privilege>,,0,310,11856197,0,0,0.224800838476519,13542,0,35979.7019999949
0.0,0.0,2,0,0,0,0,0.005,0.0045,0.004,<insufficient privilege>,,0,0,0,0,0,0.0005,0,0,0.009
0.0,0.0,8,0,0,0,0,0.002,0.001125,0.001,<insufficient privilege>,,0,0,0,0,0,0.000330718913883074,0,0,0.009
0.0,0.0,534,0,0,0,0,50.939,0.12675468164794,0.009,<insufficient privilege>,,534,0,1609,1,0,2.20097851105163,0,0,67.6870000000002
0.0,0.0,40,0,0,0,0,0.002,0.0011,0.001,<insufficient privilege>,,0,0,0,0,0,0.0003,0,0,0.044
0.0,0.0,1,0,0,0,0,0.029,0.029,0.029,<insufficient privilege>,,0,0,0,0,0,0.0,0,0,0.029
0.0,0.0,2,0,0,0,0,0.007,0.005,0.003,<insufficient privilege>,,0,0,0,0,0,0.002,0,0,0.01
0.0,0.0,2160,0,0,0,0,3.766,0.0278509259259259,0.013,<insufficient privilege>,,2160,1,8282,2,0,0.11787465486016,0,0,60.158000000001
0.0,0.0,29791,0,0,0,0,0.077,0.00119371622302038,0.0,<insufficient privilege>,,0,0,0,0,0,0.00230439364229295,0,0,35.5620000000043
0.0,0.0,53475,0,0,0,0,69.676,0.190926152407668,0.12,<insufficient privilege>,,267375,4396,739599,24,0,0.392155132725522,0,0,10209.7760000003
0.0,0.0,10,0,0,0,0,0.027,0.0172,0.013,<insufficient privilege>,,10,0,10,0,0,0.00373630833845388,0,0,0.172
0.0,0.0,13,0,0,0,0,0.019,0.0151538461538462,0.013,<insufficient privilege>,,0,0,26,0,0,0.00199407406104857,0,0,0.197
0.0,0.0,114,0,0,0,0,28.601,0.58261403508772,0.101,<insufficient privilege>,,228,0,12607,9,0,2.72053950244513,0,0,66.418
0.0,0.0,36,0,0,0,0,0.031,0.0168888888888889,0.005,<insufficient privilege>,,60,0,66,0,0,0.00546594394499949,0,0,0.608
0.0,0.0,933,0,0,0,0,0.084,0.00534512325830654,0.002,<insufficient privilege>,,0,0,0,0,0,0.00446600477140899,0,0,4.98699999999994
0.0,0.0,2213,0,0,0,0,14.574,3.38444735652959,0.128,<insufficient privilege>,,2213,0,65256,0,0,4.53661887684681,0,0,7489.782
0.0,0.0,387,0,0,0,0,0.45,0.0221963824289406,0.008,<insufficient privilege>,,387,0,1806,0,0,0.0239955354878212,0,0,8.58999999999999
0.0,0.0,63,0,0,0,0,73.945,1.28092063492064,0.054,<insufficient privilege>,,155,0,1130,1,0,9.22842736314676,0,0,80.698
0.0,0.0,19,0,0,0,0,0.084,0.0391578947368421,0.026,<insufficient privilege>,,206,0,19,0,0,0.0124911048683063,0,0,0.744
0.0,0.0,22,0,0,0,0,0.088,0.0665909090909091,0.053,'DECLARE "stitch_cursor" CURSOR WITHOUT HOLD FOR  SELECT installed_version FROM pg_available_extensions WHERE name = ''hstore'' ',3739499021,0,0,264,0,0,0.00807723563709702,0,0,1.465
0.0,0.0,1090,0,0,0,0,4.15,0.501406422018349,0.408,<insufficient privilege>,,1090,0,0,0,0,0.185790996698362,0,0,546.533000000001
0.0,0.0,60,0,0,0,0,1.004,0.16615,0.086,<insufficient privilege>,,175,0,1430,0,0,0.117175484495122,0,0,9.969
0.0,0.0,32,0,0,0,0,0.047,0.02365625,0.017,<insufficient privilege>,,32,0,64,0,0,0.00693545859604828,0,0,0.757
0.0,0.0,15210,0,0,0,0,0.616,0.0270561472715318,0.009,<insufficient privilege>,,15210,6937,45630,0,0,0.014869725873386,0,0,411.523999999985
0.0,0.0,148,0,0,0,0,0.056,0.0116351351351351,0.007,<insufficient privilege>,,0,0,0,0,0,0.00517941435780597,0,0,1.722
0.0,0.0,16,0,0,0,0,0.047,0.0359375,0.025,<insufficient privilege>,,16,3,48,0,0,0.00779798651896757,0,0,0.575
0.0,0.0,9840,0,0,0,0,8.607,0.0356083333333332,0.024,<insufficient privilege>,,9840,0,70273,2,0,0.0943677896705411,0,0,350.385999999986
0.0,0.0,138,0,0,0,0,0.262,0.0768405797101449,0.015,<insufficient privilege>,,0,1,2796,0,0,0.0256784030319767,0,0,10.604
0.0,0.0,12,0,0,0,0,0.054,0.0400833333333333,0.03,<insufficient privilege>,,58,1,12,0,0,0.00756591405948783,0,0,0.481
0.0,0.0,3502,0,0,0,0,0.87,0.00525185608223871,0.004,<insufficient privilege>,,0,0,3502,0,0,0.0148169283514684,0,0,18.3920000000003
0.0,0.0,68,0,0,0,0,0.035,0.0125735294117647,0.004,<insufficient privilege>,,24,0,24,0,0,0.0102917959566754,0,0,0.855000000000001
0.0,0.0,216,0,0,0,0,0.332,0.080824074074074,0.024,<insufficient privilege>,,871,0,1544,0,0,0.0343280278273167,0,0,17.458
0.0,0.0,531,0,0,0,0,0.879,0.0985969868173258,0.019,<insufficient privilege>,,531,12,3812,0,0,0.0528566934968307,0,0,52.355
0.0,0.0,13599,0,0,0,0,6.341,0.0862371497904257,0.033,<insufficient privilege>,,74184,0,258389,0,0,0.170426963730261,0,0,1172.73900000001
0.0,0.0,51,0,0,0,0,3.893,0.326941176470588,0.189,<insufficient privilege>,,51,1,2146,2,0,0.509767436854344,0,0,16.674
0.0,0.0,21915,0,0,0,0,0.079,0.00113712069358886,0.0,<insufficient privilege>,,0,0,0,0,0,0.00141551895878884,0,0,24.9200000000036
0.0,0.0,270,0,0,0,0,7.638,3.52912592592593,2.799,<insufficient privilege>,,3441,2,227586,0,0,0.659422383938366,0,0,952.864
0.0,0.0,11,0,0,0,0,14.922,8.75236363636364,3.921,<insufficient privilege>,,11,0,53059,0,0,3.36404889362174,0,0,96.276
0.0,0.0,4730,0,0,0,0,84.333,0.186320295983087,0.004,<insufficient privilege>,,8156,0,17434,52,0,2.22626812918709,0,0,881.294999999987
0.0,0.0,30,0,0,0,0,0.032,0.0112,0.005,<insufficient privilege>,,30,0,0,0,0,0.00618816073913189,0,0,0.336
0.0,0.0,716,0,0,0,0,4.001,1.10160754189944,0.853,<insufficient privilege>,,65556,0,138114,0,0,0.314782554901783,0,0,788.751
0.0,0.0,12,0,0,0,0,0.077,0.06125,0.054,<insufficient privilege>,,38,0,24,0,0,0.00692970658349495,0,0,0.735
0.0,0.0,31,0,0,0,0,35.821,9.01425806451613,0.493,<insufficient privilege>,,0,88,12958,41,0,10.9256532659719,0,0,279.442
0.0,0.0,10,0,0,0,0,0.02,0.0145,0.009,<insufficient privilege>,,10,0,60,0,0,0.00377491721763537,0,0,0.145
